codigo_incap,categoria,alimento,porcion,peso_g,energia_kcal,carbohidratos_g,proteina_g,grasa_g,fibra_g,calcio_mg,hierro_mg,colesterol_mg,sodio_mg,vitamina_c_mg,zinc_mg,pagina_pdf
20055,"20. ADEREZOS, SALSAS Y SOPAS","SOPA CREMA DESHIDRATADA, VEGETALES",100 g,100.00,446,52.10,8.00,24.10,3.00,134,2.60,2,4957,17,1.60,75
20069,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DE FIDEO RAMEN, PREPARADA",100 g,100.00,91,13.52,2.60,3.79,0.90,8,0.78,16,365,0,0.27,75
20043,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, CEBOLLA",100 g,100.00,303,60.32,7.48,5.09,6.60,143,4.00,5,8031,22,1.12,76
20044,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, COLA DE BUEY",100 g,100.00,377,47.90,15.00,13.60,0.90,60,1.00,15,6460,0,0.00,76
20086,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, FIDEO RAMEN, CUALQUIER SABOR",100 g,100.00,453,65.50,9.30,17.10,2.40,16,4.27,0,1160,0,0.63,76
20088,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, FIDEO RAMEN, SABOR POLLO",100 g,100.00,437,63.57,10.66,15.55,2.40,27,3.92,,2071,0,0.61,76
20087,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, FIDEO RAMEN, SABOR RES",100 g,100.00,436,63.27,10.29,15.71,2.20,30,4.11,,2002,1,1.08,76
20045,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, HONGOS",100 g,100.00,441,51.18,10.18,22.34,3.50,306,2.50,2,4681,5,0.40,76
20046,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, MINESTRONE",100 g,100.00,358,53.60,20.00,7.80,3.60,168,4.50,8,4620,5,3.60,76
20047,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, POLLO C/ARROZ",100 g,100.00,369,57.09,15.07,8.89,1.80,45,0.60,18,6048,0,0.80,76
20048,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, POLLO C/FIDEOS",100 g,100.00,377,62.32,15.42,6.51,3.20,55,2.44,74,3643,0,1.65,76
20049,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, POLLO C/VEGETALES",100 g,100.00,346,55.04,18.98,5.59,3.00,98,4.14,20,5698,9,1.47,76
20056,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, CEBOLLA",100 g,100.00,11,2.06,0.45,0.23,0.40,5,0.06,0,345,0,0.02,76
20057,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, COLA DE BUEY",100 g,100.00,28,3.54,1.11,1.01,0.20,4,0.10,1,478,0,0.00,76
20058,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, HONGOS",100 g,100.00,38,4.40,0.88,1.92,0.30,26,0.20,0,403,0,0.03,76
20059,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, MINESTRONE",100 g,100.00,31,4.69,1.75,0.68,,15,0.40,1,404,0,0.30,76
20060,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, POLLO C/ARROZ",100 g,100.00,24,3.66,0.97,0.57,0.30,3,0.00,1,388,0,0.05,76
20061,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, POLLO C/FIDEOS",100 g,100.00,23,3.67,0.84,0.55,0.10,2,0.20,4,229,0,0.08,76
20062,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, POLLO C/VEGETALES",100 g,100.00,20,3.11,1.07,0.32,,6,0.23,1,322,1,0.08,76
20063,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, RES C/FIDEO",100 g,100.00,16,2.40,0.88,0.32,0.30,2,0.13,1,415,0,0.04,76
20064,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, TOMATE",100 g,100.00,39,7.32,0.93,0.90,0.20,20,0.16,0,356,2,0.08,76
20065,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, PREP. C/AGUA, VEGETALES Y RES",100 g,100.00,21,3.17,1.16,0.44,0.20,5,0.34,0,396,1,0.11,76
20050,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, RES Y FIDEOS",100 g,100.00,330,48.64,17.93,6.39,2.70,48,2.68,13,8408,4,0.81,76
20051,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, TOMATE",100 g,100.00,360,68.30,8.63,8.35,1.90,190,1.49,3,3319,16,0.74,76
20052,"20. ADEREZOS, SALSAS Y SOPAS","SOPA DESHIDRATADA, VEGETALES Y RES",100 g,100.00,344,51.74,18.91,7.20,1.80,84,5.51,8,6460,9,1.75,76
20070,"20. ADEREZOS, SALSAS Y SOPAS",VINAGRE,100 g,100.00,21,0.93,0.00,0.00,0.00,7,0.20,0,5,0,0.04,76
20081,"20. ADEREZOS, SALSAS Y SOPAS",VINAGRE DESTILADO,100 g,100.00,18,0.04,0.00,0.00,0.00,6,0.03,0,2,0,0.01,76
21012,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"AROS DE CEBOLLA, EMPANIZADOS FRITOS",100 g,100.00,332,37.74,4.46,18.69,,88,1.02,17,518,1,0.42,77
21126,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,ARROZ FRITO (GUATEMALA),100 g,100.00,166,25.68,2.47,5.52,0.64,8,1.14,0,190,3,0.33,77
21001,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,BOLLO C/HUEVO,100 g,100.00,274,23.46,8.53,16.23,0.60,60,2.13,180,655,0,0.73,77
21002,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,BOLLO C/HUEVO Y JAMÓN,100 g,100.00,240,18.31,10.64,14.08,0.40,115,2.37,156,720,0,1.16,77
21094,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,BOLLO C/HUEVO Y TOCINO,100 g,100.00,305,19.06,11.33,20.73,0.50,126,2.49,235,666,2,1.09,77
21095,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,BOLLO C/JAMÓN,100 g,100.00,342,38.75,11.85,16.30,0.70,142,2.41,22,1268,0,1.46,77
21096,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,BOLLO C/SALCHICHA,100 g,100.00,391,32.29,9.77,25.63,1.10,103,2.08,28,864,0,1.25,77
21008,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, CARNE DE RES",100 g,100.00,238,26.60,12.09,9.46,,38,2.77,29,678,1,2.15,77
21009,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, CARNE DE RES C/CHILE",100 g,100.00,212,24.60,10.70,8.23,,43,2.21,27,555,1,2.15,77
21010,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, CARNE DE RES C/QUESO Y CHILE",100 g,100.00,208,20.96,13.46,8.15,,73,2.57,56,688,1,2.60,77
21003,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, FRIJOLES",100 g,100.00,206,32.92,6.48,6.22,,52,2.08,2,454,1,0.70,77
21004,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, FRIJOLES C/CARNE DE RES",100 g,100.00,220,28.58,9.73,7.71,,46,2.12,21,578,1,1.66,77
21097,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, FRIJOLES C/CHILE",100 g,100.00,202,28.47,8.03,7.19,,49,2.23,16,512,1,1.67,77
21005,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, FRIJOLES C/QUESO",100 g,100.00,203,29.55,8.10,6.29,,115,1.22,15,627,1,0.88,77
21006,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, FRIJOLES C/QUESO Y CARNE DE RES",100 g,100.00,163,19.55,7.18,6.55,,64,1.84,61,488,3,1.16,77
21007,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"BURRITO, FRIJOLES C/QUESO Y CHILE",100 g,100.00,197,25.35,9.91,6.84,,86,2.29,47,613,2,1.81,77
21011,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,CAMARONES EMPANIZADOS Y FRITOS,100 g,100.00,277,24.39,11.51,15.18,,51,1.80,122,882,0,0.74,77
21014,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,CHILE RELLENO DE GUATEMALA,100 g,100.00,224,8.79,8.08,17.51,1.04,20,1.81,120,46,16,1.33,77
21013,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,CHILI C/CARNE,100 g,100.00,101,8.67,9.73,3.27,,27,2.05,53,398,1,1.41,77
21015,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"CHOP-SUEY, DE RES & CERDO",100 g,100.00,120,5.20,10.40,6.80,,24,1.92,26,421,13,,77
21016,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"CHOW-MEIN, DE POLLO",100 g,100.00,102,4.00,12.40,4.00,0.20,23,1.00,39,287,4,,77
21017,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"CREPAS, DE ESPINACA",100 g,100.00,154,11.15,5.95,9.29,,,,,370,,,77
21018,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"CREPAS, DE JAMÓN Y QUESO",100 g,100.00,192,10.80,11.74,11.74,,,,,425,,,77
21019,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"CREPAS, DE POLLO",100 g,100.00,167,8.12,12.82,9.40,1.00,23,1.12,33,444,14,0.48,77
21020,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"CROISSANT, DE HUEVO, QUESO Y JAMÓN",100 g,100.00,312,15.92,12.45,22.09,,95,1.40,140,711,8,1.43,78
21021,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"CROISSANT, DE HUEVO, QUESO Y TOCINO",100 g,100.00,320,18.33,12.58,21.98,,117,1.70,167,689,2,1.47,78
21022,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ELOTE COCIDO, C/MANTEQUILLA",100 g,100.00,106,21.88,3.06,2.35,,3,0.60,4,20,5,0.62,78
21023,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,ENCHILADA GUATEMALTECA,100 g,100.00,76,9.27,1.69,3.99,1.67,58,0.39,0,15,11,0.10,78
21024,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENCHILADA MEXICANA, C/QUESO",100 g,100.00,196,17.51,5.91,11.56,,199,0.81,27,481,1,1.54,78
21025,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENCHILADA MEXICANA, C/QUESO Y CARNE DE RES",100 g,100.00,168,15.87,6.21,9.19,,119,1.60,21,687,1,1.40,78
21026,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENSALADA RESTAURANTE, ATÚN C/ADEREZO",100 g,100.00,187,9.41,16.04,9.26,0.00,17,1.00,13,402,2,0.56,78
21027,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENSALADA RESTAURANTE, POLLO",100 g,100.00,200,7.41,11.64,13.52,0.00,10,0.61,30,377,1,1.04,78
21028,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENSALADA RESTAURANTE, REPOLLO",100 g,100.00,148,12.88,1.47,11.08,,34,0.73,5,270,8,0.20,78
21099,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENSALADA-RESTAURANTE, VEGETALES S/ADEREZO",100 g,100.00,16,3.22,1.25,0.07,,13,0.63,0,26,23,0.21,78
21100,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENSALADA-RESTAURANTE, VEGETALES S/ADEREZO C/POLLO",100 g,100.00,48,1.71,8.00,1.00,,17,0.50,33,96,8,0.41,78
21102,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENSALADA-RESTAURANTE, CESAR C/POLLO",100 g,100.00,96,7.36,8.09,4.81,1.10,63,0.59,16,298,10,0.27,78
21101,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"ENSALADA-RESTAURANTE, CESAR S/POLLO",100 g,100.00,44,4.28,3.18,2.05,1.60,86,0.61,5,83,14,,78
21127,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,FRIJOLES NEGROS COCIDOS ENTEROS (GUATEMALA),100 g,100.00,88,15.85,5.84,0.41,0.75,34,1.83,0,2,0,0.66,78
21128,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"FRIJOLES NEGROS FRITOS, PURÉ O COLADOS (GUATEMALA)",100 g,100.00,167,20.03,7.36,5.91,0.98,45,2.30,0,3,1,0.82,78
21129,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,FRIJOLES NEGROS REFRITOS O VOLTEADOS (GUATEMALA),100 g,100.00,335,33.42,12.25,17.46,1.60,73,3.85,0,5,1,1.37,78
21029,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,FRITADA DE CERDO,100 g,100.00,344,1.00,32.00,23.60,,58,1.10,,,,,78
21035,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HAMBURGUESA, GRANDE C/VEGETALES C/COND.",100 g,100.00,235,18.35,11.85,12.55,,44,2.26,40,378,1,2.24,78
21036,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HAMBURGUESA, GRANDE DOBLE CARNE, C/VEGETALES C/COND.",100 g,100.00,239,17.82,15.17,11.75,,45,2.59,54,350,1,2.51,78
21034,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HAMBURGUESA, GRANDE S/VEGETALES S/COND.",100 g,100.00,311,23.16,16.51,16.73,,54,2.61,52,346,0,3.00,78
21031,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HAMBURGUESA, REGULAR C/VEGETALES C/COND.",100 g,100.00,254,24.81,11.74,12.25,,57,2.39,24,458,2,1.87,78
21033,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HAMBURGUESA, REGULAR DOBLE CARNE, C/VEGETALES C/COND.",100 g,100.00,268,18.02,14.80,15.10,,43,2.58,48,345,1,2.70,78
21032,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HAMBURGUESA, REGULAR DOBLE CARNE, S/VEGETALES S/COND.",100 g,100.00,309,24.39,17.00,15.85,,49,2.59,56,315,0,3.25,78
21030,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HAMBURGUESA, REGULAR S/VEGETALES S/COND.",100 g,100.00,305,33.90,13.69,13.13,,70,2.67,39,430,0,2.22,78
21037,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HILACHAS DE RES, GUATEMALA",100 g,100.00,65,8.90,5.10,1.00,,20,0.90,,,10,,78
21121,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HOT DOG, CON CHILI",100 g,100.00,260,27.45,11.85,11.79,,17,2.88,45,421,2,0.68,78
21120,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HOT DOG, SIMPLE",100 g,100.00,247,18.40,10.60,14.84,,24,2.36,45,684,0,2.02,79
21038,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HUEVOS, COCIDOS O DUROS",100 g,100.00,155,1.12,12.58,10.61,0.00,50,1.19,424,124,0,1.05,79
21039,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HUEVOS, FRITOS O ESTRELLADOS",100 g,100.00,201,0.88,13.63,15.31,0.00,59,1.98,457,204,0,1.20,79
21041,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HUEVOS, OMELET C/JAMÓN Y QUESO",100 g,100.00,222,1.56,15.42,16.67,0.00,128,1.39,371,498,3,1.53,79
21040,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HUEVOS, OMELET SIMPLE",100 g,100.00,153,0.69,10.62,12.02,0.00,47,1.54,356,161,0,0.93,79
21042,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"HUEVOS, REVUELTOS O PICADOS",100 g,100.00,212,2.08,13.84,16.18,0.00,57,2.59,426,224,3,1.66,79
21119,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,MEDALLONES O «NUGGETS» DE POLLO FRITO,100 g,100.00,297,16.32,15.59,18.82,0.90,14,0.83,55,574,1,0.91,79
21130,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"MIXTA (TORTILLA, GUACAMOL, SALCHICHA)",100 g,100.00,221,21.04,6.22,13.09,3.80,56,0.59,15,338,3,0.74,79
21043,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"NACHOS, C/QUESO",100 g,100.00,306,32.15,8.05,16.77,,241,1.13,16,722,1,1.58,79
21044,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"NACHOS, C/QUESO Y CHILE",100 g,100.00,298,29.45,8.24,16.74,,304,1.20,41,851,1,1.42,79
21045,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"NACHOS, C/QUESO, FRIJOLES, CARNE DE RES Y CHILE",100 g,100.00,223,21.89,7.76,12.04,,151,1.09,8,706,2,1.43,79
21047,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PANQUEQUE PREPARADO, C/MIEL Y MANTEQUILLA",100 g,100.00,224,39.18,3.56,6.03,,55,1.13,25,476,2,0.44,79
21046,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PANQUEQUE PREPARADO, SIMPLE",100 g,100.00,227,28.30,6.40,9.70,,219,1.80,59,439,0,0.56,79
21111,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPA HORNEADA, C/SALSA DE QUESO",100 g,100.00,160,15.71,4.94,9.71,,105,1.02,6,129,9,0.64,79
21113,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPA HORNEADA, C/SALSA DE QUESO Y BROCOLI",100 g,100.00,119,13.74,4.03,6.32,,99,0.98,6,143,14,0.60,79
21114,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPA HORNEADA, C/SALSA DE QUESO Y CHILI",100 g,100.00,122,14.14,5.88,5.53,,104,1.55,8,177,8,0.96,79
21112,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPA HORNEADA, C/SALSA DE QUESO Y TOCINO",100 g,100.00,151,14.86,6.16,8.66,,103,1.05,10,325,10,0.72,79
21116,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPAS «HASHED BROWN», RESTAURANTE",100 g,100.00,210,22.43,2.70,12.80,,10,0.67,13,403,8,0.30,79
21110,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPAS A LA FRANCESA, FRITAS EN ACEITE VEG.",100 g,100.00,319,37.51,3.76,17.05,3.50,13,1.37,0,194,3,0.73,79
21109,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPAS A LA FRANCESA, PALITOS TOSTADOS",100 g,100.00,364,41.03,5.87,20.60,1.90,55,2.10,53,354,0,0.66,79
21115,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PAPAS EN PURÉ, RESTAURANTE",100 g,100.00,83,16.12,2.31,1.21,,21,0.47,2,227,0,0.32,79
21104,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,PESCADO EMPANIZADO Y FRITO,100 g,100.00,229,8.04,18.09,13.33,0.70,44,1.43,81,280,0,0.86,79
21092,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PESCADO FILETE, EMPANIZADO-FRITO",100 g,100.00,232,16.97,14.66,12.29,0.50,18,2.11,34,532,0,0.44,79
21131,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,PESCADO FRITO CASERO (GUATEMALA),100 g,100.00,280,8.73,22.4,16.76,0.29,25,1.15,117,78,0,0.69,79
21103,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,PIE MANZANA (MCDONALD),100 g,100.00,323,43.62,3.07,15.66,2.00,19,1.99,,199,32,0.23,79
21106,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PIZZA DE CARNE Y VEGETALES, CONCHA REGULAR",100 g,100.00,244,25.38,11.02,10.90,2.20,120,1.86,27,589,0,1.24,79
21108,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PIZZA DE PEPPERONI, CONCHA GRUESA",100 g,100.00,298,30.49,11.97,14.21,1.80,146,2.14,25,692,0,1.54,80
21049,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PIZZA DE PEPPERONI, CONCHA REGULAR",100 g,100.00,280,31.55,12.86,11.38,1.70,155,2.14,26,801,0,1.68,80
21093,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PIZZA DE QUESO, CARNE Y VEGETALES, CONCHA REGULAR",100 g,100.00,244,25.38,11.02,10.90,2.20,120,1.86,27,589,0,1.24,80
21107,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PIZZA DE QUESO, CONCHA GRUESA",100 g,100.00,280,29.93,11.73,12.56,1.70,208,1.86,21,624,0,1.63,80
21048,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"PIZZA DE QUESO, CONCHA REGULAR",100 g,100.00,271,31.22,11.93,10.89,1.80,209,1.95,24,685,0,1.65,80
21132,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,PLÁTANO FRITO,100 g,100.00,221,35.02,1.43,10.22,2.53,3,0.66,0,4,20,0.15,80
21050,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"POLLO EMPANIZADO FRITO, MUSLO",100 g,100.00,291,10.61,20.32,18.04,,24,1.08,112,510,0,2.19,80
21051,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"POLLO EMPANIZADO FRITO, PECHUGA",100 g,100.00,303,12.01,21.91,18.11,,37,0.91,91,598,0,0.95,80
21105,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"POLLO EMPANIZADO FRITO, PIEZA SIN HUESO",100 g,100.00,297,16.32,15.59,18.82,0.90,14,0.83,55,574,1,0.91,80
21133,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"POSTRE, MANJAR BLANCO (GUATEMALA)",100 g,100.00,111,20.11,1.80,1.09,0.13,46,0.21,4,14,0,0.26,80
21134,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"POSTRE, RELLENO DE PLÁTANO CON FRIJOLES (GUATEMALA)",100 g,100.00,210,52.59,2.90,0.48,2.68,17,1.30,0,2,23,0.35,80
21052,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,PUPUSAS DE CHICHARRON,100 g,100.00,276,55.40,10.80,1.20,,52,3.60,,,1,,80
21060,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, GRANDE C/JAMÓN C/VEGETALES",100 g,100.00,293,14.83,15.55,18.97,,119,1.98,48,674,3,2.61,80
21061,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, GRANDE C/TOCINO",100 g,100.00,312,19.04,16.41,18.85,,83,2.43,57,535,1,3.50,80
21059,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, GRANDE C/VEGETALES",100 g,100.00,257,17.53,12.87,15.04,,94,2.13,40,506,4,2.10,80
21062,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, GRANDE DOBLE CARNE C/VEGETALES",100 g,100.00,273,15.37,14.72,16.92,,93,2.29,55,445,0,2.59,80
21058,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, GRANDE S/VEGETALES",100 g,100.00,329,25.63,16.29,17.83,,49,2.95,52,859,0,3.00,80
21054,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, REGULAR C/VEGETALES C/COND.",100 g,100.00,233,18.27,11.58,12.85,,118,1.72,34,634,2,1.70,80
21056,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, REGULAR DOBLE CARNE C/VEGETALES C/COND.",100 g,100.00,251,21.20,12.80,12.70,,103,2.06,36,633,1,2.10,80
21055,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, REGULAR DOBLE CARNE S/VEGETALES S/COND.",100 g,100.00,295,14.23,17.85,18.37,,150,2.20,71,410,0,3.20,80
21057,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, REGULAR DOBLE CARNE Y PAN C/VEG. C/COND.",100 g,100.00,285,23.30,13.04,15.47,,74,2.07,41,404,1,1.81,80
21053,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"QUESOBURGUESA, REGULAR S/VEGETALES",100 g,100.00,313,31.13,14.48,14.85,,138,2.39,49,490,0,2.32,80
21063,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,REVOLCADO O CHANFAINA (GUATEMALA Y EL SALVADOR),100 g,100.00,139,4.70,11.50,7.90,,227,3.10,,,4,,80
21069,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH O HAMBURGUESA, FILETE DE POLLO",100 g,100.00,283,21.26,13.25,16.18,,33,2.57,33,526,5,1.03,80
21070,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH O HAMBURGUESA, FILETE DE POLLO C/QUESO",100 g,100.00,277,18.24,12.90,17.00,,113,1.59,34,543,1,1.27,80
21067,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH O HAMBURGUESA, PESCADO, C/SALSA",100 g,100.00,273,25.96,10.72,14.41,,53,1.65,35,389,2,0.63,80
21068,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH O HAMBURGUESA, PESCADO, C/SALSA Y QUESO",100 g,100.00,286,26.03,11.26,15.63,,101,1.91,37,513,2,0.64,81
21064,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH, BISTEC DE RES",100 g,100.00,225,25.47,14.87,6.90,,45,2.53,36,391,3,2.22,81
21117,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH, HUEVO Y QUESO",100 g,100.00,233,17.76,10.69,13.30,,154,2.04,199,551,1,1.13,81
21065,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH, JAMÓN Y QUESO",100 g,100.00,241,22.84,14.17,10.60,,89,2.22,40,528,2,0.94,81
21066,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH, JAMÓN, QUESO Y HUEVO",100 g,100.00,243,21.64,13.46,11.40,,148,2.17,172,703,2,1.39,81
21118,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SANDWICH, POLLO (MCPOLLO)",100 g,100.00,289,26.86,10.17,16.21,0.80,87,1.65,31,519,1,0.72,81
21071,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SNACKS, CHICHARRONCITOS",100 g,100.00,545,0.00,61.30,31.30,0.00,30,0.88,95,1838,1,0.56,81
21074,21. COMIDAS PREPARADAS: COMERCIALES Y CASERAS,"SNACKS, PALOMITAS DE MAÍZ C/SAL Y ACEITE",100 g,100.00,500,57.20,9.00,28.10,10.00,10,2.78,0,884,0,2.64,81
